,Unnamed: 0,Seat,State,Name,LQ Score,Year,Party
2592,2592,2,WISCONSIN,Pocan,100,2015,D
2593,2593,8,WISCONSIN,Ribble,0,2015,R
2594,2594,1,WISCONSIN,Ryan P.,0,2015,R
2595,2595,5,WISCONSIN,Sensenbrenner,5,2015,R
2596,2596,1,WYOMING,Lummis,10,2015,R
2597,2597,4,ALABAMA,Aderholt,0,2016,R
2598,2598,5,ALABAMA,Brooks M.,15,2016,R
2599,2599,1,ALABAMA,Byrne,0,2016,R
2600,2600,6,ALABAMA,Palmer,0,2016,R
2601,2601,2,ALABAMA,Roby,0,2016,R
2602,2602,3,ALABAMA,Rogers Mike D.,5,2016,R
2603,2603,7,ALABAMA,Sewell,90,2016,D
2604,2604,1,ALASKA,Young D.,0,2016,R
2605,2605,8,ARIZONA,Franks,5,2016,R
2606,2606,7,ARIZONA,Gallego Ruben,95,2016,D
2607,2607,4,ARIZONA,Gosar,5,2016,R
2608,2608,3,ARIZONA,Grijalva,95,2016,D
2609,2609,1,ARIZONA,Kirkpatrick,75,2016,D
2610,2610,2,ARIZONA,McSally,0,2016,R
2611,2611,5,ARIZONA,Salmon,0,2016,R
2612,2612,6,ARIZONA,Schweikert,0,2016,R
2613,2613,9,ARIZONA,Sinema,60,2016,D
2614,2614,1,ARKANSAS,Crawford,5,2016,R
2615,2615,2,ARKANSAS,Hill,0,2016,R
2616,2616,4,ARKANSAS,Westerman,0,2016,R
2617,2617,3,ARKANSAS,Womack,0,2016,R
2618,2618,31,CALIFORNIA,Aguilar,90,2016,D
2619,2619,37,CALIFORNIA,Bass,90,2016,D
2620,2620,34,CALIFORNIA,Becerra,95,2016,D
2621,2621,7,CALIFORNIA,Bera,95,2016,D
2622,2622,26,CALIFORNIA,Brownley,95,2016,D
2623,2623,42,CALIFORNIA,Calvert,0,2016,R
2624,2624,24,CALIFORNIA,Capps,100,2016,D
2625,2625,29,CALIFORNIA,Cardenas,100,2016,D
2626,2626,27,CALIFORNIA,Chu,90,2016,D
2627,2627,8,CALIFORNIA,Cook,5,2016,R
2628,2628,16,CALIFORNIA,Costa,55,2016,D
2629,2629,53,CALIFORNIA,Davis S.,95,2016,D
2630,2630,10,CALIFORNIA,Denham ,0,2016,TBD
2631,2631,11,CALIFORNIA,DeSaulnier,100,2016,D
2632,2632,18,CALIFORNIA,Eshoo,100,2016,D
2633,2633,20,CALIFORNIA,Farr,95,2016,D
2634,2634,3,CALIFORNIA,Garamendi,100,2016,D
2635,2635,44,CALIFORNIA,Hahn,100,2016,D
2636,2636,17,CALIFORNIA,Honda,100,2016,D
2637,2637,2,CALIFORNIA,Huffman,100,2016,D
2638,2638,50,CALIFORNIA,Hunter,0,2016,R
2639,2639,49,CALIFORNIA,Issa,0,2016,R
2640,2640,25,CALIFORNIA,Knight,0,2016,R
2641,2641,1,CALIFORNIA,LaMalfa,0,2016,R
2642,2642,13,CALIFORNIA,Lee B.,100,2016,D
2643,2643,33,CALIFORNIA,Lieu,90,2016,D
2644,2644,19,CALIFORNIA,Lofgren,100,2016,D
2645,2645,47,CALIFORNIA,Lowenthal,100,2016,D
2646,2646,6,CALIFORNIA,Matsui,100,2016,D
2647,2647,23,CALIFORNIA,McCarthy,0,2016,R
2648,2648,4,CALIFORNIA,McClintock,0,2016,R
2649,2649,9,CALIFORNIA,McNerney,95,2016,D
2650,2650,32,CALIFORNIA,Napolitano,95,2016,D
2651,2651,22,CALIFORNIA,Nunes,0,2016,R
2652,2652,12,CALIFORNIA,Pelosi,95,2016,D
2653,2653,52,CALIFORNIA,Peters S.,75,2016,D
2654,2654,48,CALIFORNIA,Rohrabacher,0,2016,R
2655,2655,40,CALIFORNIA,RoybalAllard,100,2016,D
2656,2656,39,CALIFORNIA,Royce,0,2016,R
2657,2657,36,CALIFORNIA,Ruiz,95,2016,D
2658,2658,38,CALIFORNIA,Sanchez Linda,100,2016,D
2659,2659,46,CALIFORNIA,Sanchez Loretta,65,2016,D
2660,2660,28,CALIFORNIA,Schiff,100,2016,D
2661,2661,30,CALIFORNIA,Sherman,90,2016,D
2662,2662,14,CALIFORNIA,Speier,95,2016,D
2663,2663,15,CALIFORNIA,Swalwell,95,2016,D
2664,2664,41,CALIFORNIA,Takano,100,2016,D
2665,2665,5,CALIFORNIA,Thompson M.,95,2016,D
2666,2666,35,CALIFORNIA,Torres,90,2016,D
2667,2667,21,CALIFORNIA,Valadao,0,2016,R
2668,2668,51,CALIFORNIA,Vargas,85,2016,D
2669,2669,45,CALIFORNIA,Walters,0,2016,R
2670,2670,43,CALIFORNIA,Waters,95,2016,D
2671,2671,4,COLORADO,Buck,5,2016,R
2672,2672,6,COLORADO,Coffman,0,2016,R
2673,2673,1,COLORADO,DeGette,100,2016,D
2674,2674,5,COLORADO,Lamborn,5,2016,R
2675,2675,7,COLORADO,Perlmutter,90,2016,D
2676,2676,2,COLORADO,Polis,90,2016,D
2677,2677,3,COLORADO,Tipton,0,2016,R
2678,2678,2,CONNECTICUT,Courtney,95,2016,D
2679,2679,3,CONNECTICUT,DeLauro,90,2016,D
2680,2680,5,CONNECTICUT,Esty,90,2016,D
2681,2681,4,CONNECTICUT,Himes,95,2016,D
2682,2682,1,CONNECTICUT,Larson J.,95,2016,D
2683,2683,1,DELAWARE,Carney,95,2016,D
2684,2684,12,FLORIDA,Bilirakis,0,2016,R
2685,2685,5,FLORIDA,Brown C.,75,2016,D
2686,2686,16,FLORIDA,Buchanan,5,2016,R
2687,2687,14,FLORIDA,Castor,100,2016,D
2688,2688,19,FLORIDA,Clawson,0,2016,R
2689,2689,4,FLORIDA,Crenshaw,0,2016,R
2690,2690,26,FLORIDA,Curbelo,15,2016,R
2691,2691,6,FLORIDA,DeSantis,0,2016,R
2692,2692,21,FLORIDA,Deutch,95,2016,D
2693,2693,25,FLORIDA,DiazBalart,10,2016,R
2694,2694,22,FLORIDA,Frankel,90,2016,D
2695,2695,2,FLORIDA,Graham G.,80,2016,D
2696,2696,9,FLORIDA,Grayson,90,2016,D
2697,2697,20,FLORIDA,Hastings,60,2016,D
2698,2698,13,FLORIDA,Jolly,0,2016,R
2699,2699,7,FLORIDA,Mica,0,2016,R
2700,2700,1,FLORIDA,Miller J.,0,2016,R
2701,2701,18,FLORIDA,Murphy P.,90,2016,D
2702,2702,11,FLORIDA,Nugent,0,2016,R
2703,2703,8,FLORIDA,Posey,0,2016,R
2704,2704,17,FLORIDA,Rooney,0,2016,R
2705,2705,27,FLORIDA,RosLehtinen,10,2016,R
2706,2706,15,FLORIDA,Ross,0,2016,R
2707,2707,23,FLORIDA,Wasserman Schultz,100,2016,D
2708,2708,10,FLORIDA,Webster,10,2016,R
2709,2709,24,FLORIDA,Wilson F.,90,2016,D
2710,2710,3,FLORIDA,Yoho,5,2016,R
2711,2711,12,GEORGIA,Allen,0,2016,R
2712,2712,2,GEORGIA,Bishop S.,90,2016,D
2713,2713,1,GEORGIA,Carter E.L.,0,2016,R
2714,2714,9,GEORGIA,Collins D.,0,2016,R
2715,2715,14,GEORGIA,Graves T.,5,2016,R
2716,2716,10,GEORGIA,Hice,0,2016,R
2717,2717,4,GEORGIA,Johnson H.,100,2016,D
2718,2718,5,GEORGIA,Lewis,100,2016,D
2719,2719,11,GEORGIA,Loudermilk,0,2016,R
2720,2720,6,GEORGIA,Price T.,0,2016,R
2721,2721,8,GEORGIA,Scott A.,0,2016,R
2722,2722,13,GEORGIA,Scott D.,85,2016,D
2723,2723,3,GEORGIA,Westmoreland L.,0,2016,R
2724,2724,7,GEORGIA,Woodall,0,2016,R
2725,2725,2,HAWAII,Gabbard,95,2016,D
2726,2726,1,HAWAII,Takai,35,2016,D
2727,2727,1,IDAHO,Labrador,5,2016,R
2728,2728,2,IDAHO,Simpson,5,2016,R
2729,2729,12,ILLINOIS,Bost,10,2016,R
2730,2730,17,ILLINOIS,Bustos,90,2016,D
2731,2731,7,ILLINOIS,Davis D.,90,2016,D
2732,2732,13,ILLINOIS,Davis R.,0,2016,R
2733,2733,10,ILLINOIS,Dold,30,2016,R
2734,2734,8,ILLINOIS,Duckworth,85,2016,D
2735,2735,11,ILLINOIS,Foster,90,2016,D
2736,2736,4,ILLINOIS,Gutierrez,95,2016,D
2737,2737,14,ILLINOIS,Hultgren,0,2016,R
2738,2738,2,ILLINOIS,Kelly R.,90,2016,D
2739,2739,16,ILLINOIS,Kinzinger,0,2016,R
2740,2740,18,ILLINOIS,LaHood,0,2016,R
2741,2741,3,ILLINOIS,Lipinski,75,2016,D
2742,2742,5,ILLINOIS,Quigley,85,2016,D
2743,2743,6,ILLINOIS,Roskam,0,2016,R
2744,2744,1,ILLINOIS,Rush,75,2016,D
2745,2745,9,ILLINOIS,Schakowsky,100,2016,D
2746,2746,18,ILLINOIS,Schock,0,2016,R
2747,2747,15,ILLINOIS,Shimkus,0,2016,R
2748,2748,5,INDIANA,Brooks S.,0,2016,R
2749,2749,8,INDIANA,Bucshon,0,2016,R
2750,2750,7,INDIANA,Carson,95,2016,D
2751,2751,6,INDIANA,Messer,0,2016,R
2752,2752,4,INDIANA,Rokita,0,2016,R
2753,2753,3,INDIANA,Stutzman,0,2016,R
2754,2754,1,INDIANA,Visclosky,100,2016,D
2755,2755,2,INDIANA,Walorski,0,2016,R
2756,2756,9,INDIANA,Young T.,0,2016,R
2757,2757,1,IOWA,Blum,5,2016,R
2758,2758,4,IOWA,King S.,15,2016,R
2759,2759,2,IOWA,Loebsack,100,2016,D
2760,2760,3,IOWA,Young D.,0,2016,R
2761,2761,1,KANSAS,Huelskamp,5,2016,R
2762,2762,2,KANSAS,Jenkins L.,0,2016,R
2763,2763,4,KANSAS,Pompeo,0,2016,R
2764,2764,3,KANSAS,Yoder,0,2016,R
2765,2765,6,KENTUCKY,Barr,0,2016,R
2766,2766,2,KENTUCKY,Guthrie,0,2016,R
2767,2767,4,KENTUCKY,Massie,20,2016,R
2768,2768,5,KENTUCKY,Rogers H.,0,2016,R
2769,2769,1,KENTUCKY,Whitfield,5,2016,R
2770,2770,3,KENTUCKY,Yarmuth,100,2016,D
2771,2771,5,LOUISIANA,Abraham,0,2016,R
2772,2772,3,LOUISIANA,Boustany,0,2016,R
2773,2773,4,LOUISIANA,Fleming,0,2016,R
2774,2774,6,LOUISIANA,Graves G.,0,2016,R
2775,2775,2,LOUISIANA,Richmond,100,2016,D
2776,2776,1,LOUISIANA,Scalise,0,2016,R
2777,2777,1,MAINE,Pingree,95,2016,D
2778,2778,2,MAINE,Poliquin,5,2016,R
2779,2779,7,MARYLAND,Cummings,100,2016,D
2780,2780,6,MARYLAND,Delaney,60,2016,D
2781,2781,4,MARYLAND,Edwards,95,2016,D
2782,2782,1,MARYLAND,Harris,0,2016,R
2783,2783,5,MARYLAND,Hoyer,90,2016,D
2784,2784,2,MARYLAND,Ruppersberger,90,2016,D
2785,2785,3,MARYLAND,Sarbanes,100,2016,D
2786,2786,8,MARYLAND,Van Hollen,100,2016,D
2787,2787,7,MASSACHUSETTS,Capuano,95,2016,D
2788,2788,5,MASSACHUSETTS,Clark K.,100,2016,D
2789,2789,9,MASSACHUSETTS,Keating,90,2016,D
2790,2790,4,MASSACHUSETTS,Kennedy,90,2016,D
2791,2791,8,MASSACHUSETTS,Lynch,90,2016,D
2792,2792,2,MASSACHUSETTS,McGovern,100,2016,D
2793,2793,6,MASSACHUSETTS,Moulton,90,2016,D
2794,2794,1,MASSACHUSETTS,Neal,100,2016,D
2795,2795,3,MASSACHUSETTS,Tsongas,95,2016,D
2796,2796,3,MICHIGAN,Amash,20,2016,R
2797,2797,1,MICHIGAN,Benishek,5,2016,R
2798,2798,8,MICHIGAN,Bishop M.,0,2016,R
2799,2799,13,MICHIGAN,Conyers,100,2016,D
2800,2800,12,MICHIGAN,Dingell,95,2016,D
2801,2801,2,MICHIGAN,Huizenga,5,2016,R
2802,2802,5,MICHIGAN,Kildee,100,2016,D
2803,2803,14,MICHIGAN,Lawrence,100,2016,D
2804,2804,9,MICHIGAN,Levin,95,2016,D
2805,2805,10,MICHIGAN,Miller C.,0,2016,R
2806,2806,4,MICHIGAN,Moolenaar,0,2016,R
2807,2807,11,MICHIGAN,Trott,0,2016,R
2808,2808,6,MICHIGAN,Upton,0,2016,R
2809,2809,7,MICHIGAN,Walberg,0,2016,R
2810,2810,5,MINNESOTA,Ellison,85,2016,D
2811,2811,6,MINNESOTA,Emmer,0,2016,R
2812,2812,2,MINNESOTA,Kline J.,0,2016,R
2813,2813,4,MINNESOTA,McCollum,100,2016,D
2814,2814,8,MINNESOTA,Nolan,95,2016,D
2815,2815,3,MINNESOTA,Paulsen,0,2016,R
2816,2816,7,MINNESOTA,Peterson,25,2016,D
2817,2817,1,MINNESOTA,Walz,85,2016,D
2818,2818,3,MISSISSIPPI,Harper,5,2016,R
2819,2819,1,MISSISSIPPI,Kelly,0,2016,R
2820,2820,4,MISSISSIPPI,Palazzo,0,2016,R
2821,2821,2,MISSISSIPPI,Thompson B.,95,2016,D
2822,2822,1,MISSOURI,Clay,100,2016,D
2823,2823,5,MISSOURI,Cleaver,90,2016,D
2824,2824,6,MISSOURI,Graves S.,5,2016,R
2825,2825,4,MISSOURI,Hartzler,0,2016,R
2826,2826,7,MISSOURI,Long,0,2016,R
2827,2827,3,MISSOURI,Luetkemeyer,0,2016,R
2828,2828,8,MISSOURI,Smith J.,0,2016,R
2829,2829,2,MISSOURI,Wagner,0,2016,R
2830,2830,1,MONTANA,Zinke,5,2016,R
2831,2831,2,NEBRASKA,Ashford,60,2016,D
2832,2832,1,NEBRASKA,Fortenberry,0,2016,R
2833,2833,3,NEBRASKA,Smith Adrian,0,2016,R
2834,2834,2,NEVADA,Amodei,0,2016,R
2835,2835,4,NEVADA,Hardy,0,2016,R
2836,2836,3,NEVADA,Heck J.,0,2016,R
2837,2837,1,NEVADA,Titus,90,2016,D
2838,2838,1,NEW HAMPSHIRE,Guinta,10,2016,R
2839,2839,2,NEW HAMPSHIRE,Kuster,95,2016,D
2840,2840,11,NEW JERSEY,Frelinghuysen,0,2016,R
2841,2841,5,NEW JERSEY,Garrett,0,2016,R
2842,2842,7,NEW JERSEY,Lance,0,2016,R
2843,2843,2,NEW JERSEY,LoBiondo,20,2016,R
2844,2844,3,NEW JERSEY,MacArthur,0,2016,R
2845,2845,1,NEW JERSEY,Norcross,95,2016,D
2846,2846,6,NEW JERSEY,Pallone,95,2016,D
2847,2847,9,NEW JERSEY,Pascrell,100,2016,D
2848,2848,10,NEW JERSEY,Payne,85,2016,D
2849,2849,8,NEW JERSEY,Sires,85,2016,D
2850,2850,4,NEW JERSEY,Smith C.,0,2016,R
2851,2851,12,NEW JERSEY,Watson Coleman,100,2016,D
2852,2852,3,NEW MEXICO,Lujan B.,95,2016,D
2853,2853,1,NEW MEXICO,Lujan Grisham M.,95,2016,D
2854,2854,2,NEW MEXICO,Pearce,5,2016,R
2855,2855,9,NEW YORK,Clarke Y.,100,2016,D
2856,2856,27,NEW YORK,Collins C.,0,2016,R
2857,2857,14,NEW YORK,Crowley,100,2016,D
2858,2858,11,NEW YORK,Donovan,5,2016,R
2859,2859,16,NEW YORK,Engel,85,2016,D
2860,2860,19,NEW YORK,Gibson C.,15,2016,R
2861,2861,11,NEW YORK,Grimm,0,2016,R
2862,2862,22,NEW YORK,Hanna,35,2016,R
2863,2863,26,NEW YORK,Higgins,100,2016,D
2864,2864,3,NEW YORK,Israel,95,2016,D
2865,2865,8,NEW YORK,Jeffries,100,2016,D
2866,2866,24,NEW YORK,Katko,10,2016,R
2867,2867,2,NEW YORK,King P.,5,2016,R
2868,2868,17,NEW YORK,Lowey,95,2016,D
2869,2869,12,NEW YORK,Maloney C.,100,2016,D
2870,2870,18,NEW YORK,Maloney S.,90,2016,D
2871,2871,5,NEW YORK,Meeks,95,2016,D
2872,2872,6,NEW YORK,Meng,95,2016,D
2873,2873,10,NEW YORK,Nadler,75,2016,D
2874,2874,13,NEW YORK,Rangel,95,2016,D
2875,2875,23,NEW YORK,Reed T.,0,2016,R
2876,2876,4,NEW YORK,Rice K.,90,2016,D
2877,2877,15,NEW YORK,Serrano,100,2016,D
2878,2878,25,NEW YORK,Slaughter,100,2016,D
2879,2879,21,NEW YORK,Stefanik,5,2016,R
2880,2880,20,NEW YORK,Tonko,100,2016,D
2881,2881,7,NEW YORK,Velazquez,100,2016,D
2882,2882,1,NEW YORK,Zeldin,0,2016,R
2883,2883,12,NORTH CAROLINA,Adams,100,2016,D
2884,2884,1,NORTH CAROLINA,Butterfield,95,2016,D
2885,2885,2,NORTH CAROLINA,Ellmers,0,2016,R
2886,2886,5,NORTH CAROLINA,Foxx,0,2016,R
2887,2887,13,NORTH CAROLINA,Holding,0,2016,R
2888,2888,8,NORTH CAROLINA,Hudson,0,2016,R
2889,2889,3,NORTH CAROLINA,Jones,30,2016,R
2890,2890,10,NORTH CAROLINA,McHenry,0,2016,R
2891,2891,11,NORTH CAROLINA,Meadows,0,2016,R
2892,2892,9,NORTH CAROLINA,Pittenger,0,2016,R
2893,2893,4,NORTH CAROLINA,Price D.,100,2016,D
2894,2894,7,NORTH CAROLINA,Rouzer,0,2016,R
2895,2895,6,NORTH CAROLINA,Walker,0,2016,R
2896,2896,1,NORTH DAKOTA,Cramer,0,2016,R
2897,2897,3,OHIO,Beatty,95,2016,D
2898,2898,1,OHIO,Chabot,0,2016,R
2899,2899,8,OHIO,Davidson,0,2016,R
2900,2900,11,OHIO,Fudge,100,2016,D
2901,2901,7,OHIO,Gibbs B.,0,2016,R
2902,2902,6,OHIO,Johnson B.,0,2016,R
2903,2903,4,OHIO,Jordan,0,2016,R
2904,2904,14,OHIO,Joyce,0,2016,R
2905,2905,9,OHIO,Kaptur,95,2016,D
2906,2906,5,OHIO,Latta,0,2016,R
2907,2907,16,OHIO,Renacci,0,2016,R
2908,2908,13,OHIO,Ryan T.,95,2016,D
2909,2909,15,OHIO,Stivers,0,2016,R
2910,2910,12,OHIO,Tiberi,0,2016,R
2911,2911,10,OHIO,Turner,5,2016,R
2912,2912,2,OHIO,Wenstrup,0,2016,R
2913,2913,1,OKLAHOMA,Bridenstine,0,2016,R
2914,2914,4,OKLAHOMA,Cole,5,2016,R
2915,2915,3,OKLAHOMA,Lucas,0,2016,R
2916,2916,2,OKLAHOMA,Mullin,0,2016,R
2917,2917,5,OKLAHOMA,Russell,5,2016,R
2918,2918,3,OREGON,Blumenauer,95,2016,D
2919,2919,1,OREGON,Bonamici,100,2016,D
2920,2920,4,OREGON,DeFazio,95,2016,D
2921,2921,5,OREGON,Schrader,80,2016,D
2922,2922,2,OREGON,Walden,0,2016,R
2923,2923,11,PENNSYLVANIA,Barletta,5,2016,R
2924,2924,13,PENNSYLVANIA,Boyle,95,2016,D
2925,2925,1,PENNSYLVANIA,Brady R.,100,2016,D
2926,2926,17,PENNSYLVANIA,Cartwright,95,2016,D
2927,2927,6,PENNSYLVANIA,Costello,15,2016,R
2928,2928,15,PENNSYLVANIA,Dent,0,2016,R
2929,2929,14,PENNSYLVANIA,Doyle,85,2016,D
2930,2930,2,PENNSYLVANIA,Fattah,20,2016,D
2931,2931,8,PENNSYLVANIA,Fitzpatrick,10,2016,R
2932,2932,3,PENNSYLVANIA,Kelly,0,2016,R
2933,2933,10,PENNSYLVANIA,Marino,0,2016,R
2934,2934,7,PENNSYLVANIA,Meehan,5,2016,R
2935,2935,18,PENNSYLVANIA,Murphy T.,0,2016,R
2936,2936,4,PENNSYLVANIA,Perry,0,2016,R
2937,2937,16,PENNSYLVANIA,Pitts,0,2016,R
2938,2938,12,PENNSYLVANIA,Rothfus,0,2016,R
2939,2939,9,PENNSYLVANIA,Shuster,0,2016,R
2940,2940,5,PENNSYLVANIA,Thompson G.,0,2016,R
2941,2941,1,RHODE ISLAND,Cicilline,100,2016,D
2942,2942,2,RHODE ISLAND,Langevin,90,2016,D
2943,2943,6,SOUTH CAROLINA,Clyburn,95,2016,D
2944,2944,3,SOUTH CAROLINA,Duncan Jeff,0,2016,R
2945,2945,4,SOUTH CAROLINA,Gowdy,0,2016,R
2946,2946,5,SOUTH CAROLINA,Mulvaney,5,2016,R
2947,2947,7,SOUTH CAROLINA,Rice T.,0,2016,R
2948,2948,1,SOUTH CAROLINA,Sanford,5,2016,R
2949,2949,2,SOUTH CAROLINA,Wilson J.,0,2016,R
2950,2950,1,SOUTH DAKOTA,Noem,0,2016,R
2951,2951,6,TENNESSEE,Black D.,5,2016,R
2952,2952,7,TENNESSEE,Blackburn M.,0,2016,R
2953,2953,9,TENNESSEE,Cohen,100,2016,D
2954,2954,5,TENNESSEE,Cooper,80,2016,D
2955,2955,4,TENNESSEE,DesJarlais,0,2016,R
2956,2956,2,TENNESSEE,Duncan John,20,2016,R
2957,2957,8,TENNESSEE,Fincher,0,2016,R
2958,2958,3,TENNESSEE,Fleischmann,0,2016,R
2959,2959,1,TENNESSEE,Roe,0,2016,R
2960,2960,36,TEXAS,Babin,0,2016,R
2961,2961,6,TEXAS,Barton,0,2016,R
2962,2962,8,TEXAS,Brady K.,0,2016,R
2963,2963,26,TEXAS,Burgess,10,2016,R
2964,2964,31,TEXAS,Carter J.,0,2016,R
2965,2965,20,TEXAS,Castro,90,2016,D
2966,2966,11,TEXAS,Conaway,0,2016,R
2967,2967,28,TEXAS,Cuellar,45,2016,D
2968,2968,7,TEXAS,Culberson,5,2016,R
2969,2969,35,TEXAS,Doggett,95,2016,D
2970,2970,27,TEXAS,Farenthold,0,2016,R
2971,2971,17,TEXAS,Flores,0,2016,R
2972,2972,1,TEXAS,Gohmert,0,2016,R
2973,2973,12,TEXAS,Granger,0,2016,R
2974,2974,9,TEXAS,Green A.,95,2016,D
2975,2975,29,TEXAS,Green G.,85,2016,D
2976,2976,5,TEXAS,Hensarling,0,2016,R
2977,2977,15,TEXAS,Hinojosa,80,2016,D
2978,2978,23,TEXAS,Hurd,0,2016,R
2979,2979,18,TEXAS,Jackson Lee,90,2016,D
2980,2980,3,TEXAS,Johnson S.,5,2016,R
2981,2981,30,TEXAS,Johnson E.,85,2016,D
2982,2982,24,TEXAS,Marchant,0,2016,R
2983,2983,10,TEXAS,McCaul,0,2016,R
2984,2984,19,TEXAS,Neugebauer,0,2016,R
2985,2985,16,TEXAS,ORourke,100,2016,D
2986,2986,22,TEXAS,Olson,0,2016,R
2987,2987,2,TEXAS,Poe,0,2016,R
2988,2988,4,TEXAS,Ratcliffe,0,2016,R
2989,2989,32,TEXAS,Sessions P.,0,2016,R
2990,2990,21,TEXAS,Smith Lamar,5,2016,R
2991,2991,13,TEXAS,Thornberry,0,2016,R
2992,2992,33,TEXAS,Veasey,90,2016,D
2993,2993,34,TEXAS,Vela,75,2016,D
2994,2994,14,TEXAS,Weber,0,2016,R
2995,2995,25,TEXAS,Williams,0,2016,R
2996,2996,1,UTAH,Bishop R.,5,2016,R
2997,2997,3,UTAH,Chaffetz,0,2016,R
2998,2998,4,UTAH,Love,0,2016,R
2999,2999,2,UTAH,Stewart,0,2016,R
3000,3000,1,VERMONT,Welch,100,2016,D
3001,3001,8,VIRGINIA,Beyer,95,2016,D
3002,3002,7,VIRGINIA,Brat,0,2016,R
3003,3003,10,VIRGINIA,Comstock,15,2016,R
3004,3004,11,VIRGINIA,Connolly,85,2016,D
3005,3005,4,VIRGINIA,Forbes,0,2016,R
3006,3006,6,VIRGINIA,Goodlatte,5,2016,R
3007,3007,9,VIRGINIA,Griffith,10,2016,R
3008,3008,5,VIRGINIA,Hurt,5,2016,R
3009,3009,2,VIRGINIA,Rigell,5,2016,R
3010,3010,3,VIRGINIA,Scott R.,100,2016,D
3011,3011,1,VIRGINIA,Wittman,0,2016,R
3012,3012,1,WASHINGTON,DelBene,95,2016,D
3013,3013,10,WASHINGTON,Heck D.,95,2016,D
3014,3014,3,WASHINGTON,Herrera Beutler,0,2016,R
3015,3015,6,WASHINGTON,Kilmer,95,2016,D
3016,3016,2,WASHINGTON,Larsen R.,95,2016,D
3017,3017,7,WASHINGTON,McDermott,85,2016,D
3018,3018,5,WASHINGTON,McMorris Rodgers,0,2016,R
3019,3019,4,WASHINGTON,Newhouse,0,2016,R
3020,3020,8,WASHINGTON,Reichert,10,2016,R
3021,3021,9,WASHINGTON,Smith Adam,65,2016,D
3022,3022,3,WEST VIRGINIA,Jenkins E.,0,2016,R
3023,3023,1,WEST VIRGINIA,McKinley,5,2016,R
3024,3024,2,WEST VIRGINIA,Mooney,0,2016,R
3025,3025,7,WISCONSIN,Duffy,0,2016,R
3026,3026,6,WISCONSIN,Grothman,0,2016,R
3027,3027,3,WISCONSIN,Kind,75,2016,D
3028,3028,4,WISCONSIN,Moore,90,2016,D
3029,3029,2,WISCONSIN,Pocan,95,2016,D
3030,3030,8,WISCONSIN,Ribble,0,2016,R
3031,3031,1,WISCONSIN,Ryan P.,0,2016,R
3032,3032,5,WISCONSIN,Sensenbrenner,0,2016,R
3033,3033,1,WYOMING,Lummis,0,2016,R
3034,3034,4,ALABAMA,AderholtR ,0,2017,TBD
3035,3035,5,ALABAMA,Brooks M.,5,2017,R
3036,3036,1,ALABAMA,Byrne,0,2017,R
3037,3037,6,ALABAMA,Palmer,0,2017,R
3038,3038,2,ALABAMA,Roby,0,2017,R
3039,3039,3,ALABAMA,Rogers Mike D.,5,2017,R
3040,3040,7,ALABAMA,Sewell,85,2017,D
3041,3041,1,ALASKA,Young D.,0,2017,R
3042,3042,8,ARIZONA,Franks,0,2017,R
3043,3043,7,ARIZONA,Gallego Ruben,95,2017,D
3044,3044,4,ARIZONA,Gosar,5,2017,R
3045,3045,3,ARIZONA,Grijalva,100,2017,D
3046,3046,1,ARIZONA,Kirkpatrick,75,2017,D
3047,3047,2,ARIZONA,McSally,0,2017,R
3048,3048,5,ARIZONA,Biggs,0,2017,R
3049,3049,6,ARIZONA,Schweikert,0,2017,R
3050,3050,9,ARIZONA,Sinema,65,2017,D
3051,3051,1,ARKANSAS,Crawford,5,2017,R
3052,3052,2,ARKANSAS,Hill,0,2017,R
3053,3053,4,ARKANSAS,Westerman,0,2017,R
3054,3054,3,ARKANSAS,Womack,0,2017,R
3055,3055,31,CALIFORNIA,Aguilar,75,2017,D
3056,3056,37,CALIFORNIA,Bass,100,2017,D
3057,3057,34,CALIFORNIA,Gomez,55,2017,D
3058,3058,7,CALIFORNIA,Bera,70,2017,D
3059,3059,26,CALIFORNIA,Brownley,80,2017,D
3060,3060,42,CALIFORNIA,Calvert,0,2017,R
3061,3061,24,CALIFORNIA,Carbajal,75,2017,D
3062,3062,29,CALIFORNIA,Cardenas,100,2017,D
3063,3063,27,CALIFORNIA,Chu,100,2017,D
3064,3064,8,CALIFORNIA,Cook,0,2017,R
3065,3065,16,CALIFORNIA,Costa,60,2017,D
3066,3066,53,CALIFORNIA,Davis S.,85,2017,D
3067,3067,10,CALIFORNIA,Denham ,0,2017,TBD
3068,3068,11,CALIFORNIA,DeSaulnier,100,2017,D
3069,3069,18,CALIFORNIA,Eshoo,95,2017,D
3070,3070,20,CALIFORNIA,Panetta,75,2017,D
3071,3071,3,CALIFORNIA,Garamendi,90,2017,D
3072,3072,44,CALIFORNIA,Barragan,90,2017,D
3073,3073,17,CALIFORNIA,Khanna,100,2017,D
3074,3074,2,CALIFORNIA,Huffman,100,2017,D
3075,3075,50,CALIFORNIA,Hunter,0,2017,R
3076,3076,49,CALIFORNIA,Issa,5,2017,R
3077,3077,25,CALIFORNIA,Knight,0,2017,R
3078,3078,1,CALIFORNIA,LaMalfa,0,2017,R
3079,3079,13,CALIFORNIA,Lee B.,100,2017,D
3080,3080,33,CALIFORNIA,Lieu,90,2017,D
3081,3081,19,CALIFORNIA,Lofgren,100,2017,D
3082,3082,47,CALIFORNIA,Lowenthal,100,2017,D
