,year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
29379,2018,SOUTH DAKOTA,SD,46,45,37,US HOUSE,0,GEN,,False,GEORGE D HENDRICKSON,LIBERTARIAN,False,TOTAL,4896,335471,False,20230706,False
29380,2018,SOUTH DAKOTA,SD,46,45,37,US HOUSE,0,GEN,,False,RON WIECZOREK,INDEPENDENT,False,TOTAL,7313,335471,False,20230706,False
29381,2018,SOUTH DAKOTA,SD,46,45,37,US HOUSE,0,GEN,,False,TIM BJORKMAN,DEMOCRAT,False,TOTAL,120816,335471,False,20230706,False
29382,2018,TENNESSEE,TN,47,62,54,US HOUSE,1,GEN,,False,MARTY OLSEN,DEMOCRAT,False,TOTAL,47138,224282,False,20230706,False
29383,2018,TENNESSEE,TN,47,62,54,US HOUSE,1,GEN,,False,MICHAEL D SALYER,INDEPENDENT,False,TOTAL,4309,224282,False,20230706,False
29384,2018,TENNESSEE,TN,47,62,54,US HOUSE,1,GEN,,False,PHIL ROE,REPUBLICAN,False,TOTAL,172835,224282,False,20230706,False
29385,2018,TENNESSEE,TN,47,62,54,US HOUSE,2,GEN,,False,GREG SAMPLES,INDEPENDENT,False,TOTAL,967,262134,False,20230706,False
29386,2018,TENNESSEE,TN,47,62,54,US HOUSE,2,GEN,,False,JEFFREY A GRUNAU,INDEPENDENT,False,TOTAL,657,262134,False,20230706,False
29387,2018,TENNESSEE,TN,47,62,54,US HOUSE,2,GEN,,False,KEITH A LATORRE,INDEPENDENT,False,TOTAL,349,262134,False,20230706,False
29388,2018,TENNESSEE,TN,47,62,54,US HOUSE,2,GEN,,False,MARC WHITMIRE,INDEPENDENT,False,TOTAL,637,262134,False,20230706,False
29389,2018,TENNESSEE,TN,47,62,54,US HOUSE,2,GEN,,False,RENEE HOYOS,DEMOCRAT,False,TOTAL,86668,262134,False,20230706,False
29390,2018,TENNESSEE,TN,47,62,54,US HOUSE,2,GEN,,False,TIM BURCHETT,REPUBLICAN,False,TOTAL,172856,262134,False,20230706,False
29391,2018,TENNESSEE,TN,47,62,54,US HOUSE,3,GEN,,False,CHUCK FLEISCHMANN,REPUBLICAN,False,TOTAL,156512,245765,False,20230706,False
29392,2018,TENNESSEE,TN,47,62,54,US HOUSE,3,GEN,,False,DANIELLE MITCHELL,DEMOCRAT,False,TOTAL,84731,245765,False,20230706,False
29393,2018,TENNESSEE,TN,47,62,54,US HOUSE,3,GEN,,False,RICK TYLER,INDEPENDENT,False,TOTAL,4522,245765,False,20230706,False
29394,2018,TENNESSEE,TN,47,62,54,US HOUSE,4,GEN,,False,MARIAH PHILLIPS,DEMOCRAT,False,TOTAL,78065,232451,False,20230706,False
29395,2018,TENNESSEE,TN,47,62,54,US HOUSE,4,GEN,,False,MICHAEL SHUPE,INDEPENDENT,False,TOTAL,7056,232451,False,20230706,False
29396,2018,TENNESSEE,TN,47,62,54,US HOUSE,4,GEN,,False,SCOTT DESJARLAIS,REPUBLICAN,False,TOTAL,147323,232451,False,20230706,False
29397,2018,TENNESSEE,TN,47,62,54,US HOUSE,4,GEN,,False,WRITEIN,,True,TOTAL,7,232451,False,20230706,False
29398,2018,TENNESSEE,TN,47,62,54,US HOUSE,5,GEN,,False,JIM COOPER,DEMOCRAT,False,TOTAL,177923,262248,False,20230706,False
29399,2018,TENNESSEE,TN,47,62,54,US HOUSE,5,GEN,,False,JODY M BALL,REPUBLICAN,False,TOTAL,84317,262248,False,20230706,False
29400,2018,TENNESSEE,TN,47,62,54,US HOUSE,5,GEN,,False,WRITEIN,,True,TOTAL,8,262248,False,20230706,False
29401,2018,TENNESSEE,TN,47,62,54,US HOUSE,6,GEN,,False,DAVID ROSS,INDEPENDENT,False,TOTAL,3426,248740,False,20230706,False
29402,2018,TENNESSEE,TN,47,62,54,US HOUSE,6,GEN,,False,DAWN BARLOW,DEMOCRAT,False,TOTAL,70370,248740,False,20230706,False
29403,2018,TENNESSEE,TN,47,62,54,US HOUSE,6,GEN,,False,JOHN ROSE,REPUBLICAN,False,TOTAL,172810,248740,False,20230706,False
29404,2018,TENNESSEE,TN,47,62,54,US HOUSE,6,GEN,,False,LLOYD DUNN,INDEPENDENT,False,TOTAL,2134,248740,False,20230706,False
29405,2018,TENNESSEE,TN,47,62,54,US HOUSE,7,GEN,,False,BRENT LEGENDRE,INDEPENDENT,False,TOTAL,1070,254384,False,20230706,False
29406,2018,TENNESSEE,TN,47,62,54,US HOUSE,7,GEN,,False,JUSTIN KANEW,DEMOCRAT,False,TOTAL,81661,254384,False,20230706,False
29407,2018,TENNESSEE,TN,47,62,54,US HOUSE,7,GEN,,False,"LEONARD D ""LENNY"" LADNER",INDEPENDENT,False,TOTAL,1582,254384,False,20230706,False
29408,2018,TENNESSEE,TN,47,62,54,US HOUSE,7,GEN,,False,MARK E GREEN,REPUBLICAN,False,TOTAL,170071,254384,False,20230706,False
29409,2018,TENNESSEE,TN,47,62,54,US HOUSE,8,GEN,,False,DAVID KUSTOFF,REPUBLICAN,False,TOTAL,168030,248345,False,20230706,False
29410,2018,TENNESSEE,TN,47,62,54,US HOUSE,8,GEN,,False,ERIKA STOTTS PEARSON,DEMOCRAT,False,TOTAL,74755,248345,False,20230706,False
29411,2018,TENNESSEE,TN,47,62,54,US HOUSE,8,GEN,,False,JAMES HART,INDEPENDENT,False,TOTAL,5560,248345,False,20230706,False
29412,2018,TENNESSEE,TN,47,62,54,US HOUSE,9,GEN,,False,CHARLOTTE BERGMANN,REPUBLICAN,False,TOTAL,34901,181476,False,20230706,False
29413,2018,TENNESSEE,TN,47,62,54,US HOUSE,9,GEN,,False,LEO AWGOWHAT,INDEPENDENT,False,TOTAL,1436,181476,False,20230706,False
29414,2018,TENNESSEE,TN,47,62,54,US HOUSE,9,GEN,,False,STEVE COHEN,DEMOCRAT,False,TOTAL,145139,181476,False,20230706,False
29415,2018,TEXAS,TX,48,74,49,US HOUSE,1,GEN,,False,JEFF CALLAWAY,LIBERTARIAN,False,TOTAL,3292,232720,False,20230706,False
29416,2018,TEXAS,TX,48,74,49,US HOUSE,1,GEN,,False,LOUIE GOHMERT,REPUBLICAN,False,TOTAL,168165,232720,False,20230706,False
29417,2018,TEXAS,TX,48,74,49,US HOUSE,1,GEN,,False,SHIRLEY J MCKELLAR,DEMOCRAT,False,TOTAL,61263,232720,False,20230706,False
29418,2018,TEXAS,TX,48,74,49,US HOUSE,2,GEN,,False,DAN CRENSHAW,REPUBLICAN,False,TOTAL,139188,263392,False,20230706,False
29419,2018,TEXAS,TX,48,74,49,US HOUSE,2,GEN,,False,PATRICK GUNNELS,LIBERTARIAN,False,TOTAL,2373,263392,False,20230706,False
29420,2018,TEXAS,TX,48,74,49,US HOUSE,2,GEN,,False,SCOTT CUBBLER,INDEPENDENT,False,TOTAL,1839,263392,False,20230706,False
29421,2018,TEXAS,TX,48,74,49,US HOUSE,2,GEN,,False,TODD LITTON,DEMOCRAT,False,TOTAL,119992,263392,False,20230706,False
29422,2018,TEXAS,TX,48,74,49,US HOUSE,3,GEN,,False,CHRISTOPHER J CLAYTOR,LIBERTARIAN,False,TOTAL,4604,312511,False,20230706,False
29423,2018,TEXAS,TX,48,74,49,US HOUSE,3,GEN,,False,LORIE BURCH,DEMOCRAT,False,TOTAL,138234,312511,False,20230706,False
29424,2018,TEXAS,TX,48,74,49,US HOUSE,3,GEN,,False,VAN TAYLOR,REPUBLICAN,False,TOTAL,169520,312511,False,20230706,False
29425,2018,TEXAS,TX,48,74,49,US HOUSE,3,GEN,,False,WRITEIN,,True,TOTAL,153,312511,False,20230706,False
29426,2018,TEXAS,TX,48,74,49,US HOUSE,4,GEN,,False,CATHERINE KRANTZ,DEMOCRAT,False,TOTAL,57400,249245,False,20230706,False
29427,2018,TEXAS,TX,48,74,49,US HOUSE,4,GEN,,False,JOHN RATCLIFFE,REPUBLICAN,False,TOTAL,188667,249245,False,20230706,False
29428,2018,TEXAS,TX,48,74,49,US HOUSE,4,GEN,,False,KEN ASHBY,LIBERTARIAN,False,TOTAL,3178,249245,False,20230706,False
29429,2018,TEXAS,TX,48,74,49,US HOUSE,5,GEN,,False,DAN WOOD,DEMOCRAT,False,TOTAL,78666,209507,False,20230706,False
29430,2018,TEXAS,TX,48,74,49,US HOUSE,5,GEN,,False,LANCE GOODEN,REPUBLICAN,False,TOTAL,130617,209507,False,20230706,False
29431,2018,TEXAS,TX,48,74,49,US HOUSE,5,GEN,,False,WRITEIN,,True,TOTAL,224,209507,False,20230706,False
29432,2018,TEXAS,TX,48,74,49,US HOUSE,6,GEN,,False,JANA LYNNE SANCHEZ,DEMOCRAT,False,TOTAL,116350,256042,False,20230706,False
29433,2018,TEXAS,TX,48,74,49,US HOUSE,6,GEN,,False,JASON ALLEN HARBER,LIBERTARIAN,False,TOTAL,3731,256042,False,20230706,False
29434,2018,TEXAS,TX,48,74,49,US HOUSE,6,GEN,,False,RON WRIGHT,REPUBLICAN,False,TOTAL,135961,256042,False,20230706,False
29435,2018,TEXAS,TX,48,74,49,US HOUSE,7,GEN,,False,JOHN CULBERSON,REPUBLICAN,False,TOTAL,115642,243601,False,20230706,False
29436,2018,TEXAS,TX,48,74,49,US HOUSE,7,GEN,,False,LIZZIE PANNILL FLETCHER,DEMOCRAT,False,TOTAL,127959,243601,False,20230706,False
29437,2018,TEXAS,TX,48,74,49,US HOUSE,8,GEN,,False,CHRIS DUNCAN,LIBERTARIAN,False,TOTAL,4621,273170,False,20230706,False
29438,2018,TEXAS,TX,48,74,49,US HOUSE,8,GEN,,False,KEVIN BRADY,REPUBLICAN,False,TOTAL,200619,273170,False,20230706,False
29439,2018,TEXAS,TX,48,74,49,US HOUSE,8,GEN,,False,STEVEN DAVID,DEMOCRAT,False,TOTAL,67930,273170,False,20230706,False
29440,2018,TEXAS,TX,48,74,49,US HOUSE,9,GEN,,False,AL GREEN,DEMOCRAT,False,TOTAL,136256,153001,False,20230706,False
29441,2018,TEXAS,TX,48,74,49,US HOUSE,9,GEN,,False,BENJAMIN HERNANDEZ,INDEPENDENT,False,TOTAL,5774,153001,False,20230706,False
29442,2018,TEXAS,TX,48,74,49,US HOUSE,9,GEN,,False,KESHA ROGERS,INDEPENDENT,False,TOTAL,5031,153001,False,20230706,False
29443,2018,TEXAS,TX,48,74,49,US HOUSE,9,GEN,,False,PHIL KURTZ,LIBERTARIAN,False,TOTAL,5940,153001,False,20230706,False
29444,2018,TEXAS,TX,48,74,49,US HOUSE,10,GEN,,False,MICHAEL T MCCAUL,REPUBLICAN,False,TOTAL,157166,307827,False,20230706,False
29445,2018,TEXAS,TX,48,74,49,US HOUSE,10,GEN,,False,MIKE RYAN,LIBERTARIAN,False,TOTAL,6627,307827,False,20230706,False
29446,2018,TEXAS,TX,48,74,49,US HOUSE,10,GEN,,False,MIKE SIEGEL,DEMOCRAT,False,TOTAL,144034,307827,False,20230706,False
29447,2018,TEXAS,TX,48,74,49,US HOUSE,11,GEN,,False,JENNIE LOU LEEDER,DEMOCRAT,False,TOTAL,40631,220377,False,20230706,False
29448,2018,TEXAS,TX,48,74,49,US HOUSE,11,GEN,,False,MIKE CONAWAY,REPUBLICAN,False,TOTAL,176603,220377,False,20230706,False
29449,2018,TEXAS,TX,48,74,49,US HOUSE,11,GEN,,False,RHETT ROSENQUEST SMITH,LIBERTARIAN,False,TOTAL,3143,220377,False,20230706,False
29450,2018,TEXAS,TX,48,74,49,US HOUSE,12,GEN,,False,JACOB LEDDY,LIBERTARIAN,False,TOTAL,4940,268491,False,20230706,False
29451,2018,TEXAS,TX,48,74,49,US HOUSE,12,GEN,,False,KAY GRANGER,REPUBLICAN,False,TOTAL,172557,268491,False,20230706,False
29452,2018,TEXAS,TX,48,74,49,US HOUSE,12,GEN,,False,VANESSA ADIA,DEMOCRAT,False,TOTAL,90994,268491,False,20230706,False
29453,2018,TEXAS,TX,48,74,49,US HOUSE,13,GEN,,False,CALVIN DEWEESE,LIBERTARIAN,False,TOTAL,3175,207285,False,20230706,False
29454,2018,TEXAS,TX,48,74,49,US HOUSE,13,GEN,,False,GREG SAGAN,DEMOCRAT,False,TOTAL,35083,207285,False,20230706,False
29455,2018,TEXAS,TX,48,74,49,US HOUSE,13,GEN,,False,MAC THORNBERRY,REPUBLICAN,False,TOTAL,169027,207285,False,20230706,False
29456,2018,TEXAS,TX,48,74,49,US HOUSE,14,GEN,,False,ADRIENNE BELL,DEMOCRAT,False,TOTAL,92212,234528,False,20230706,False
29457,2018,TEXAS,TX,48,74,49,US HOUSE,14,GEN,,False,DON E CONLEY III,LIBERTARIAN,False,TOTAL,3374,234528,False,20230706,False
29458,2018,TEXAS,TX,48,74,49,US HOUSE,14,GEN,,False,RANDY WEBER,REPUBLICAN,False,TOTAL,138942,234528,False,20230706,False
29459,2018,TEXAS,TX,48,74,49,US HOUSE,15,GEN,,False,ANTHONY CRISTO,LIBERTARIAN,False,TOTAL,2607,164802,False,20230706,False
29460,2018,TEXAS,TX,48,74,49,US HOUSE,15,GEN,,False,TIM WESTLEY,REPUBLICAN,False,TOTAL,63862,164802,False,20230706,False
29461,2018,TEXAS,TX,48,74,49,US HOUSE,15,GEN,,False,VICENTE GONZALEZ,DEMOCRAT,False,TOTAL,98333,164802,False,20230706,False
29462,2018,TEXAS,TX,48,74,49,US HOUSE,16,GEN,,False,BEN MENDOZA,INDEPENDENT,False,TOTAL,8147,181754,False,20230706,False
29463,2018,TEXAS,TX,48,74,49,US HOUSE,16,GEN,,False,RICK SEEBERGER,REPUBLICAN,False,TOTAL,49127,181754,False,20230706,False
29464,2018,TEXAS,TX,48,74,49,US HOUSE,16,GEN,,False,VERONICA ESCOBAR,DEMOCRAT,False,TOTAL,124437,181754,False,20230706,False
29465,2018,TEXAS,TX,48,74,49,US HOUSE,16,GEN,,False,WRITEIN,,True,TOTAL,43,181754,False,20230706,False
29466,2018,TEXAS,TX,48,74,49,US HOUSE,17,GEN,,False,BILL FLORES,REPUBLICAN,False,TOTAL,134841,237351,False,20230706,False
29467,2018,TEXAS,TX,48,74,49,US HOUSE,17,GEN,,False,PETER CHURCHMAN,LIBERTARIAN,False,TOTAL,4440,237351,False,20230706,False
29468,2018,TEXAS,TX,48,74,49,US HOUSE,17,GEN,,False,RICK KENNEDY,DEMOCRAT,False,TOTAL,98070,237351,False,20230706,False
29469,2018,TEXAS,TX,48,74,49,US HOUSE,18,GEN,,False,AVA REYNERO PATE,REPUBLICAN,False,TOTAL,38368,184332,False,20230706,False
29470,2018,TEXAS,TX,48,74,49,US HOUSE,18,GEN,,False,LUKE SPENCER,LIBERTARIAN,False,TOTAL,4067,184332,False,20230706,False
29471,2018,TEXAS,TX,48,74,49,US HOUSE,18,GEN,,False,SHEILA JACKSON LEE,DEMOCRAT,False,TOTAL,138704,184332,False,20230706,False
29472,2018,TEXAS,TX,48,74,49,US HOUSE,18,GEN,,False,VINCE DUNCAN,INDEPENDENT,False,TOTAL,3193,184332,False,20230706,False
29473,2018,TEXAS,TX,48,74,49,US HOUSE,19,GEN,,False,JODEY ARRINGTON,REPUBLICAN,False,TOTAL,151946,201985,False,20230706,False
29474,2018,TEXAS,TX,48,74,49,US HOUSE,19,GEN,,False,MIGUEL LEVARIO,DEMOCRAT,False,TOTAL,50039,201985,False,20230706,False
29475,2018,TEXAS,TX,48,74,49,US HOUSE,20,GEN,,False,JEFFREY BLUNT,LIBERTARIAN,False,TOTAL,32925,171963,False,20230706,False
29476,2018,TEXAS,TX,48,74,49,US HOUSE,20,GEN,,False,JOAQUIN CASTRO,DEMOCRAT,False,TOTAL,139038,171963,False,20230706,False
29477,2018,TEXAS,TX,48,74,49,US HOUSE,21,GEN,,False,CHIP ROY,REPUBLICAN,False,TOTAL,177654,353617,False,20230706,False
29478,2018,TEXAS,TX,48,74,49,US HOUSE,21,GEN,,False,JOSEPH KOPSER,DEMOCRAT,False,TOTAL,168421,353617,False,20230706,False
29479,2018,TEXAS,TX,48,74,49,US HOUSE,21,GEN,,False,LEE SANTOS,LIBERTARIAN,False,TOTAL,7542,353617,False,20230706,False
29480,2018,TEXAS,TX,48,74,49,US HOUSE,22,GEN,,False,JOHN B MCELLIGOTT,LIBERTARIAN,False,TOTAL,3261,297405,False,20230706,False
29481,2018,TEXAS,TX,48,74,49,US HOUSE,22,GEN,,False,KELLEN SWENY,INDEPENDENT,False,TOTAL,3241,297405,False,20230706,False
29482,2018,TEXAS,TX,48,74,49,US HOUSE,22,GEN,,False,PETE OLSON,REPUBLICAN,False,TOTAL,152750,297405,False,20230706,False
29483,2018,TEXAS,TX,48,74,49,US HOUSE,22,GEN,,False,SRI PRESTON KULKARNI,DEMOCRAT,False,TOTAL,138153,297405,False,20230706,False
29484,2018,TEXAS,TX,48,74,49,US HOUSE,23,GEN,,False,GINA ORTIZ JONES,DEMOCRAT,False,TOTAL,102359,210069,False,20230706,False
29485,2018,TEXAS,TX,48,74,49,US HOUSE,23,GEN,,False,RUBEN CORVALAN,LIBERTARIAN,False,TOTAL,4425,210069,False,20230706,False
29486,2018,TEXAS,TX,48,74,49,US HOUSE,23,GEN,,False,WILL HURD,REPUBLICAN,False,TOTAL,103285,210069,False,20230706,False
29487,2018,TEXAS,TX,48,74,49,US HOUSE,24,GEN,,False,JAN MCDOWELL,DEMOCRAT,False,TOTAL,125231,263418,False,20230706,False
29488,2018,TEXAS,TX,48,74,49,US HOUSE,24,GEN,,False,KENNY E MARCHANT,REPUBLICAN,False,TOTAL,133317,263418,False,20230706,False
29489,2018,TEXAS,TX,48,74,49,US HOUSE,24,GEN,,False,MIKE KOLLS,LIBERTARIAN,False,TOTAL,4870,263418,False,20230706,False
29490,2018,TEXAS,TX,48,74,49,US HOUSE,25,GEN,,False,DESARAE LINDSEY,LIBERTARIAN,False,TOTAL,5145,304553,False,20230706,False
29491,2018,TEXAS,TX,48,74,49,US HOUSE,25,GEN,,False,JULIE OLIVER,DEMOCRAT,False,TOTAL,136385,304553,False,20230706,False
29492,2018,TEXAS,TX,48,74,49,US HOUSE,25,GEN,,False,ROGER WILLIAMS,REPUBLICAN,False,TOTAL,163023,304553,False,20230706,False
29493,2018,TEXAS,TX,48,74,49,US HOUSE,26,GEN,,False,LINSEY FAGAN,DEMOCRAT,False,TOTAL,121938,312505,False,20230706,False
29494,2018,TEXAS,TX,48,74,49,US HOUSE,26,GEN,,False,MARK BOLER,LIBERTARIAN,False,TOTAL,5016,312505,False,20230706,False
29495,2018,TEXAS,TX,48,74,49,US HOUSE,26,GEN,,False,MICHAEL C BURGESS,REPUBLICAN,False,TOTAL,185551,312505,False,20230706,False
29496,2018,TEXAS,TX,48,74,49,US HOUSE,27,GEN,,False,DANIEL TINUS,LIBERTARIAN,False,TOTAL,2100,207421,False,20230706,False
29497,2018,TEXAS,TX,48,74,49,US HOUSE,27,GEN,,False,ERIC HOLGUIN,DEMOCRAT,False,TOTAL,75929,207421,False,20230706,False
29498,2018,TEXAS,TX,48,74,49,US HOUSE,27,GEN,,False,JAMES DUERR,INDEPENDENT,False,TOTAL,4274,207421,False,20230706,False
29499,2018,TEXAS,TX,48,74,49,US HOUSE,27,GEN,,False,MICHAEL CLOUD,REPUBLICAN,False,TOTAL,125118,207421,False,20230706,False
29500,2018,TEXAS,TX,48,74,49,US HOUSE,28,GEN,,False,ARTHUR THOMAS IV,LIBERTARIAN,False,TOTAL,21732,139226,False,20230706,False
29501,2018,TEXAS,TX,48,74,49,US HOUSE,28,GEN,,False,HENRY CUELLAR,DEMOCRAT,False,TOTAL,117494,139226,False,20230706,False
29502,2018,TEXAS,TX,48,74,49,US HOUSE,29,GEN,,False,CULLEN BURNS,LIBERTARIAN,False,TOTAL,1199,117494,False,20230706,False
29503,2018,TEXAS,TX,48,74,49,US HOUSE,29,GEN,,False,PHILLIP ARONOFF,REPUBLICAN,False,TOTAL,28098,117494,False,20230706,False
29504,2018,TEXAS,TX,48,74,49,US HOUSE,29,GEN,,False,SYLVIA R GARCIA,DEMOCRAT,False,TOTAL,88188,117494,False,20230706,False
29505,2018,TEXAS,TX,48,74,49,US HOUSE,29,GEN,,False,WRITEIN,,True,TOTAL,9,117494,False,20230706,False
29506,2018,TEXAS,TX,48,74,49,US HOUSE,30,GEN,,False,EDDIE BERNICE JOHNSON,DEMOCRAT,False,TOTAL,166784,183174,False,20230706,False
29507,2018,TEXAS,TX,48,74,49,US HOUSE,30,GEN,,False,SHAWN JONES,LIBERTARIAN,False,TOTAL,16390,183174,False,20230706,False
29508,2018,TEXAS,TX,48,74,49,US HOUSE,31,GEN,,False,JASON HOPE,LIBERTARIAN,False,TOTAL,4965,286007,False,20230706,False
29509,2018,TEXAS,TX,48,74,49,US HOUSE,31,GEN,,False,JOHN CARTER,REPUBLICAN,False,TOTAL,144680,286007,False,20230706,False
29510,2018,TEXAS,TX,48,74,49,US HOUSE,31,GEN,,False,"MARY JENNINGS ""MJ"" HEGAR",DEMOCRAT,False,TOTAL,136362,286007,False,20230706,False
29511,2018,TEXAS,TX,48,74,49,US HOUSE,32,GEN,,False,COLIN ALLRED,DEMOCRAT,False,TOTAL,144067,275620,False,20230706,False
29512,2018,TEXAS,TX,48,74,49,US HOUSE,32,GEN,,False,MELINA BAKER,LIBERTARIAN,False,TOTAL,5452,275620,False,20230706,False
29513,2018,TEXAS,TX,48,74,49,US HOUSE,32,GEN,,False,PETE SESSIONS,REPUBLICAN,False,TOTAL,126101,275620,False,20230706,False
29514,2018,TEXAS,TX,48,74,49,US HOUSE,33,GEN,,False,JASON REEVES,LIBERTARIAN,False,TOTAL,2299,119224,False,20230706,False
29515,2018,TEXAS,TX,48,74,49,US HOUSE,33,GEN,,False,MARC VEASEY,DEMOCRAT,False,TOTAL,90805,119224,False,20230706,False
29516,2018,TEXAS,TX,48,74,49,US HOUSE,33,GEN,,False,WILLIE BILLUPS,REPUBLICAN,False,TOTAL,26120,119224,False,20230706,False
29517,2018,TEXAS,TX,48,74,49,US HOUSE,34,GEN,,False,FILEMON B VELA,DEMOCRAT,False,TOTAL,85825,143068,False,20230706,False
29518,2018,TEXAS,TX,48,74,49,US HOUSE,34,GEN,,False,REY GONZALEZ,REPUBLICAN,False,TOTAL,57243,143068,False,20230706,False
29519,2018,TEXAS,TX,48,74,49,US HOUSE,35,GEN,,False,CLARK PATTERSON,LIBERTARIAN,False,TOTAL,5236,194067,False,20230706,False
29520,2018,TEXAS,TX,48,74,49,US HOUSE,35,GEN,,False,DAVID SMALLING,REPUBLICAN,False,TOTAL,50553,194067,False,20230706,False
29521,2018,TEXAS,TX,48,74,49,US HOUSE,35,GEN,,False,LLOYD DOGGETT,DEMOCRAT,False,TOTAL,138278,194067,False,20230706,False
29522,2018,TEXAS,TX,48,74,49,US HOUSE,36,GEN,,False,BRIAN BABIN,REPUBLICAN,False,TOTAL,161048,221956,False,20230706,False
29523,2018,TEXAS,TX,48,74,49,US HOUSE,36,GEN,,False,DAYNA STEELE,DEMOCRAT,False,TOTAL,60908,221956,False,20230706,False
29524,2018,UTAH,UT,49,87,67,US HOUSE,1,GEN,,False,ADAM DAVIS,GREEN,False,TOTAL,4786,254333,False,20230706,False
29525,2018,UTAH,UT,49,87,67,US HOUSE,1,GEN,,False,ERIC ELIASON,INDEPENDENT,False,TOTAL,29547,254333,False,20230706,False
29526,2018,UTAH,UT,49,87,67,US HOUSE,1,GEN,,False,LEE CASTILLO,DEMOCRAT,False,TOTAL,63308,254333,False,20230706,False
29527,2018,UTAH,UT,49,87,67,US HOUSE,1,GEN,,False,ROB BISHOP,REPUBLICAN,False,TOTAL,156692,254333,False,20230706,False
29528,2018,UTAH,UT,49,87,67,US HOUSE,2,GEN,,False,CHRIS STEWART,REPUBLICAN,False,TOTAL,151489,270044,False,20230706,False
29529,2018,UTAH,UT,49,87,67,US HOUSE,2,GEN,,False,JEFFREY WHIPPLE,LIBERTARIAN,False,TOTAL,13504,270044,False,20230706,False
29530,2018,UTAH,UT,49,87,67,US HOUSE,2,GEN,,False,SHIREEN GHORBANI,DEMOCRAT,False,TOTAL,105051,270044,False,20230706,False
29531,2018,UTAH,UT,49,87,67,US HOUSE,3,GEN,,False,GREGORY C DUERDEN,INDEPENDENT AMERICAN,False,TOTAL,6686,258858,False,20230706,False
29532,2018,UTAH,UT,49,87,67,US HOUSE,3,GEN,,False,JAMES COURAGE SINGER,DEMOCRAT,False,TOTAL,70686,258858,False,20230706,False
29533,2018,UTAH,UT,49,87,67,US HOUSE,3,GEN,,False,JOHN CURTIS,REPUBLICAN,False,TOTAL,174856,258858,False,20230706,False
29534,2018,UTAH,UT,49,87,67,US HOUSE,3,GEN,,False,TIMOTHY L ZEIDNER,UNITED UTAH,False,TOTAL,6630,258858,False,20230706,False
29535,2018,UTAH,UT,49,87,67,US HOUSE,4,GEN,,False,BEN MCADAMS,DEMOCRAT,False,TOTAL,134964,269271,False,20230706,False
29536,2018,UTAH,UT,49,87,67,US HOUSE,4,GEN,,False,MIA B LOVE,REPUBLICAN,False,TOTAL,134270,269271,False,20230706,False
29537,2018,UTAH,UT,49,87,67,US HOUSE,4,GEN,,False,WRITEIN,,True,TOTAL,37,269271,False,20230706,False
29538,2018,VERMONT,VT,50,13,6,US HOUSE,0,GEN,,False,ANYA TYNIO,REPUBLICAN,False,TOTAL,70705,272451,False,20230706,False
29539,2018,VERMONT,VT,50,13,6,US HOUSE,0,GEN,,False,CRIS ERICSON,INDEPENDENT,False,TOTAL,9110,272451,False,20230706,False
29540,2018,VERMONT,VT,50,13,6,US HOUSE,0,GEN,,False,LAURA S POTTER,LIBERTY UNION,False,TOTAL,3924,272451,False,20230706,False
29541,2018,VERMONT,VT,50,13,6,US HOUSE,0,GEN,,False,PETER WELCH,DEMOCRAT,False,TOTAL,188547,272451,False,20230706,False
29542,2018,VERMONT,VT,50,13,6,US HOUSE,0,GEN,,False,WRITEIN,,True,TOTAL,165,272451,False,20230706,False
29543,2018,VIRGINIA,VA,51,54,40,US HOUSE,1,GEN,,False,"ROBERT J ""ROB"" WITTMAN",REPUBLICAN,False,TOTAL,183250,332101,False,20230706,False
29544,2018,VIRGINIA,VA,51,54,40,US HOUSE,1,GEN,,False,VANGIE A WILLIAMS,DEMOCRAT,False,TOTAL,148464,332101,False,20230706,False
29545,2018,VIRGINIA,VA,51,54,40,US HOUSE,1,GEN,,False,WRITEIN,,True,TOTAL,387,332101,False,20230706,False
29546,2018,VIRGINIA,VA,51,54,40,US HOUSE,2,GEN,,False,ELAINE G LURIA,DEMOCRAT,False,TOTAL,139571,273400,False,20230706,False
29547,2018,VIRGINIA,VA,51,54,40,US HOUSE,2,GEN,,False,SCOTT W TAYLOR,REPUBLICAN,False,TOTAL,133458,273400,False,20230706,False
29548,2018,VIRGINIA,VA,51,54,40,US HOUSE,2,GEN,,False,WRITEIN,,True,TOTAL,371,273400,False,20230706,False
29549,2018,VIRGINIA,VA,51,54,40,US HOUSE,3,GEN,,False,"ROBERT C ""BOBBY"" SCOTT",DEMOCRAT,False,TOTAL,198615,217722,False,20230706,False
29550,2018,VIRGINIA,VA,51,54,40,US HOUSE,3,GEN,,False,WRITEIN,,True,TOTAL,19107,217722,False,20230706,False
29551,2018,VIRGINIA,VA,51,54,40,US HOUSE,4,GEN,,False,A DONALD MCEACHIN,DEMOCRAT,False,TOTAL,187642,299854,False,20230706,False
29552,2018,VIRGINIA,VA,51,54,40,US HOUSE,4,GEN,,False,"PETER J ""PETE"" WELLS",LIBERTARIAN,False,TOTAL,4233,299854,False,20230706,False
29553,2018,VIRGINIA,VA,51,54,40,US HOUSE,4,GEN,,False,RYAN A MCADAMS,REPUBLICAN,False,TOTAL,107706,299854,False,20230706,False
